donorId,age,income,pastDonations,numberOfKids,married,zipCode,month,donation
7782,54,1,no,0,1,31905,8,0
7783,48,1,no,1,1,30384,8,0
7784,36,2,no,3,0,38354,8,0
7785,35,3,no,2,1,36321,8,0
7786,41,1,no,4,0,38928,8,0
7787,26,2,no,0,0,31013,8,0
7788,29,1,no,0,0,36405,8,0
7789,68,1,no,4,0,36443,8,0
7790,25,1,no,3,0,30976,8,0
7791,35,2,no,2,1,31021,8,0
7792,78,1,no,1,0,37887,8,7
7793,39,1,no,0,1,35240,8,0
7794,73,2,no,2,0,37623,8,0
7795,29,2,no,2,1,39642,8,0
7796,52,3,no,0,1,34221,8,0
7797,45,2,no,0,0,39928,8,0
7798,71,3,no,0,0,38248,8,0
7799,78,2,no,3,0,38825,8,22
7800,53,3,no,0,1,32099,8,0
7801,63,3,no,2,1,35174,8,0
7802,25,2,no,1,0,37896,8,0
7803,53,1,no,1,1,32877,8,0
7804,46,2,no,2,0,37446,8,0
7805,43,1,no,2,0,35683,8,0
7806,75,2,no,0,0,33393,8,26
7807,47,1,no,4,0,35689,8,0
7808,29,2,no,0,1,30686,8,0
7809,76,1,no,1,1,38829,8,0
7810,25,3,no,3,1,39461,8,0
7811,57,3,no,0,0,32675,8,0
7812,64,1,no,0,1,35258,8,0
7813,55,3,no,0,0,36143,8,0
7814,26,2,no,1,1,35868,8,0
7815,46,3,no,0,1,38087,8,0
7816,74,3,no,3,0,30388,8,12
7817,29,2,no,3,0,30280,8,0
7818,55,2,no,0,0,37167,8,0
7819,27,3,yes,0,1,30372,8,0
7820,29,2,no,2,1,33781,8,0
7821,66,3,no,2,0,37825,8,0
7822,67,2,no,0,0,34820,8,0
7823,65,2,no,1,0,37708,8,0
7824,69,3,no,2,0,36884,8,0
7825,53,2,yes,1,1,32085,8,0
7826,49,2,no,1,1,32394,8,0
7827,29,3,no,0,1,31752,8,0
7828,70,3,no,2,0,33738,8,0
7829,40,2,no,2,1,35678,8,0
7830,71,2,no,3,1,30305,8,0
7831,35,2,yes,2,1,39263,8,0
7832,44,1,no,2,0,35359,8,0
7833,40,2,no,0,1,33772,8,0
7834,47,2,no,2,0,38795,8,0
7835,67,1,no,1,0,38672,8,0
7836,45,2,no,2,0,30832,8,0
7837,29,2,no,2,0,34092,8,0
7838,49,2,no,0,1,33990,8,0
7839,54,1,no,2,1,35891,8,0
7840,34,3,no,1,1,33748,8,0
7841,35,2,no,0,1,36588,8,0
7842,27,2,no,0,1,35598,8,0
7843,53,3,no,0,0,34560,8,0
7844,41,1,no,1,0,37622,8,0
7845,76,1,no,4,0,35031,8,9
7846,67,2,no,2,0,34772,8,0
7847,43,2,no,3,1,36262,8,0
7848,55,2,no,3,1,31191,8,0
7849,68,2,no,0,1,34873,8,0
7850,77,3,no,2,1,33188,8,8
7851,49,3,no,1,0,30629,8,0
7852,54,1,no,0,0,30880,8,0
7853,38,2,no,3,0,31120,8,0
7854,41,2,no,0,0,35981,8,0
7855,65,2,no,1,1,39079,8,0
7856,41,3,no,2,0,34544,8,0
7857,57,2,no,1,1,38415,8,0
7858,54,3,no,2,0,35212,8,0
7859,39,3,no,1,1,31569,8,0
7860,37,2,no,0,0,30322,8,0
7861,76,3,no,1,1,34552,8,9
7862,52,1,no,4,1,30354,8,0
7863,52,2,no,2,0,37445,8,0
7864,63,2,no,0,1,37871,8,0
7865,55,2,yes,4,1,30690,8,0
7866,67,2,yes,1,1,31651,8,0
7867,37,2,no,3,1,36124,8,0
7868,75,3,no,0,1,34616,8,11
7869,41,3,no,3,1,32379,8,0
7870,40,3,no,0,1,32566,8,0
7871,36,1,no,3,1,33769,8,0
7872,58,2,no,3,0,31426,8,0
7873,48,2,no,4,1,34406,8,0
7874,39,1,no,3,0,34579,8,0
7875,34,2,no,3,0,32971,8,0
7876,78,2,no,0,1,36982,8,22
7877,37,2,no,0,1,35649,8,0
7878,47,1,no,2,1,34480,8,0
7879,56,2,no,1,1,30692,8,0
7880,31,2,no,2,1,36328,8,0
7881,67,1,no,2,1,36174,8,0
7882,42,2,no,2,0,38646,8,0
7883,55,1,no,0,1,39303,8,0
7884,50,3,no,3,0,33962,8,0
7885,54,2,no,0,0,34079,8,0
7886,57,2,no,1,1,32161,8,0
7887,43,2,no,1,1,35469,8,0
7888,48,1,no,1,0,34901,8,0
7889,59,3,no,0,1,32807,8,0
7890,28,3,no,3,1,38720,8,0
7891,70,1,no,1,0,34586,8,0
7892,58,1,no,0,1,32293,8,0
7893,38,1,no,1,1,35997,8,0
7894,80,2,no,0,1,34467,8,21
7895,51,1,no,1,0,32799,8,0
7896,30,2,no,0,0,33692,8,0
7897,72,2,no,1,0,35087,8,0
7898,26,3,no,2,0,38683,8,0
7899,68,3,no,0,0,36356,8,0
7900,31,1,yes,2,1,37505,8,0
7901,67,3,no,1,0,35588,8,0
7902,77,1,no,3,0,32034,8,8
7903,55,3,no,3,1,36936,8,0
7904,41,2,no,1,1,36063,8,0
7905,55,2,no,1,1,32961,8,0
7906,45,2,no,2,0,36097,8,0
7907,71,3,no,1,1,36942,8,0
7908,42,2,no,4,0,35716,8,0
7909,76,1,no,0,1,39781,8,9
7910,35,3,no,1,0,34722,8,0
7911,27,3,no,0,0,37672,8,0
7912,71,1,no,0,0,38760,8,0
7913,68,3,no,0,0,36355,8,0
7914,35,2,no,0,0,39366,8,0
7915,34,3,no,0,0,39866,8,0
7916,42,2,no,3,1,32678,8,0
7917,59,2,no,2,1,31620,8,0
7918,80,1,yes,1,1,36956,8,1
7919,33,1,no,0,0,36290,8,0
7920,63,2,no,0,1,37934,8,0
7921,55,1,no,3,1,38781,8,0
7922,53,2,no,0,1,36573,8,0
7923,48,2,no,0,0,30609,8,0
7924,47,2,no,1,1,36698,8,0
7925,30,2,no,4,1,37002,8,0
7926,37,2,no,2,0,32992,8,0
7927,67,1,no,0,1,33224,8,0
7928,64,1,no,1,0,32385,8,0
7929,50,3,no,0,0,32976,8,0
7930,41,3,no,0,1,30838,8,0
7931,56,2,no,0,0,35247,8,0
7932,67,3,no,0,0,36153,8,0
7933,79,2,no,3,0,30365,8,22
7934,55,2,no,1,1,38003,8,0
7935,27,2,no,0,0,34845,8,0
7936,32,1,no,2,0,33364,8,0
7937,66,2,no,1,0,36718,8,0
7938,58,2,no,1,1,39683,8,0
7939,72,1,no,1,0,36023,8,0
7940,47,2,no,2,1,30182,8,0
7941,41,2,no,3,1,32149,8,0
7942,67,2,no,3,0,35741,8,0
7943,65,1,no,0,0,36332,8,0
7944,77,1,no,0,0,38254,8,8
7945,74,2,no,4,1,38059,8,27
7946,55,2,no,4,1,31545,8,0
7947,73,2,no,0,1,30167,8,0
7948,41,1,no,0,0,36259,8,0
7949,59,3,no,1,0,30740,8,0
7950,31,3,no,1,1,36118,8,0
7951,28,1,yes,0,0,37400,8,0
7952,41,2,no,2,0,37052,8,0
7953,42,1,no,1,1,30645,8,0
7954,39,2,no,0,1,34038,8,0
7955,33,3,no,2,0,34044,8,0
7956,34,1,no,0,1,32862,8,0
7957,29,2,no,0,1,32255,8,0
7958,50,2,no,2,0,36713,8,0
7959,58,1,no,0,0,30349,8,0
7960,67,2,no,3,1,38980,8,0
7961,35,2,no,1,0,32572,8,0
7962,26,1,no,0,1,33111,8,0
7963,53,1,no,0,0,35727,8,0
7964,68,1,no,4,1,32995,8,0
7965,76,1,no,1,1,38987,8,0
7966,66,3,no,2,0,31926,8,0
7967,72,3,no,1,0,33463,8,15
7968,80,2,no,4,1,37613,8,21
7969,42,2,no,0,1,39518,8,0
7970,69,3,no,2,0,37203,8,0
7971,65,3,no,1,1,35352,8,0
7972,46,2,no,1,1,36205,8,0
7973,65,2,no,1,0,31145,8,0
7974,58,2,no,0,0,35519,8,0
7975,67,3,no,0,0,36811,8,0
7976,58,3,no,4,1,33026,8,0
7977,47,1,no,2,0,36147,8,0
7978,77,1,no,0,0,38281,8,9
7979,32,2,no,2,0,37190,8,0
7980,43,2,yes,0,0,32374,8,0
7981,53,1,no,0,1,32126,8,0
7982,48,3,no,2,0,39291,8,0
7983,57,3,no,3,0,36199,8,0
7984,42,2,yes,1,0,32629,8,0
7985,36,2,no,1,0,39391,8,0
7986,62,2,no,0,1,30553,8,0
7987,63,2,no,0,0,33472,8,0
7988,33,2,no,1,0,37084,8,0
7989,28,2,no,3,1,35448,8,0
7990,30,2,no,1,0,33937,8,0
7991,34,2,no,0,0,35997,8,0
7992,34,3,no,2,1,37953,8,0
7993,57,2,no,1,0,31455,8,0
7994,28,3,no,2,0,35951,8,0
7995,41,3,no,2,0,32859,8,0
7996,77,2,no,1,0,39974,8,23
7997,48,2,no,1,1,33192,8,0
7998,44,2,no,1,1,38092,8,0
7999,33,2,no,3,1,35431,8,0
8000,49,1,no,1,0,33488,8,0
8001,77,2,no,2,1,37548,9,23
8002,45,3,no,0,1,32035,9,0
8003,78,1,no,1,0,30406,9,8
8004,52,3,no,0,0,36215,9,0
8005,30,2,no,1,0,35130,9,0
8006,57,3,no,2,0,36175,9,0
8007,51,3,no,0,0,31647,9,0
8008,48,2,no,1,0,37460,9,0
8009,40,2,no,1,1,39699,9,0
8010,35,3,no,1,1,37689,9,0
8011,38,3,no,0,1,36739,9,0
8012,29,2,no,2,0,33380,9,0
8013,65,2,no,2,1,36837,9,0
8014,79,1,no,1,1,39721,9,7
8015,44,2,no,0,0,38464,9,0
8016,73,3,no,1,0,38579,9,0
8017,71,1,no,2,1,39595,9,0
8018,54,2,no,1,1,34398,9,0
8019,70,1,no,2,1,31090,9,0
8020,78,3,no,0,1,39747,9,7
8021,37,2,no,0,0,33187,9,0
8022,58,3,no,0,1,30789,9,0
8023,52,2,no,1,1,35554,9,0
8024,50,3,no,1,1,35586,9,0
8025,75,1,no,2,1,39673,9,11
8026,30,3,no,0,0,36407,9,0
8027,29,2,yes,0,0,31845,9,0
8028,51,1,no,0,0,31383,9,0
8029,76,2,no,1,1,37610,9,24
8030,40,3,no,1,0,34763,9,0
8031,28,2,no,1,0,36601,9,0
8032,67,2,yes,0,0,31843,9,0
8033,80,2,no,3,1,36403,9,21
8034,60,2,no,0,1,30058,9,0
8035,73,2,no,1,1,38521,9,0
8036,47,1,no,0,0,39005,9,0
8037,52,2,no,0,1,32055,9,0
8038,80,2,no,2,0,36948,9,21
8039,78,3,no,3,0,38606,9,7
8040,30,3,no,1,0,33166,9,0
8041,68,2,no,2,1,30157,9,0
8042,70,3,no,1,1,33671,9,0
8043,44,1,no,3,1,30180,9,0
8044,71,2,no,1,0,34962,9,0
8045,29,3,no,0,1,36789,9,0
8046,81,2,no,0,1,32289,9,20
8047,67,2,no,2,1,35571,9,0
8048,71,1,no,1,0,35118,9,0
8049,45,3,no,0,0,38146,9,0
8050,67,1,no,0,0,37431,9,0
8051,31,3,no,0,0,33032,9,0
8052,79,2,no,0,1,38874,9,21
8053,70,1,no,3,0,38429,9,0
8054,25,2,no,1,0,33746,9,0
8055,69,2,no,2,1,36952,9,0
8056,79,1,no,1,1,35272,9,6
8057,25,2,no,0,0,39806,9,0
8058,48,1,no,0,1,34596,9,0
8059,42,1,no,1,0,39033,9,0
8060,77,2,no,0,1,31240,9,23
8061,42,3,no,0,0,39647,9,0
8062,29,3,no,0,0,36923,9,0
8063,26,2,no,2,1,36244,9,0
8064,43,2,no,0,1,31221,9,0
8065,46,2,no,4,0,34178,9,0
8066,62,3,no,1,1,34277,9,0
8067,50,2,no,0,1,38452,9,0
8068,44,2,no,1,1,35089,9,0
8069,52,1,no,1,1,37345,9,0
8070,30,2,no,0,0,31842,9,0
8071,77,2,no,0,0,37079,9,23
8072,34,3,no,3,1,31978,9,0
8073,43,3,no,3,0,39142,9,0
8074,75,2,no,4,0,39134,9,26
8075,68,1,no,0,1,34239,9,0
8076,61,2,no,1,1,30276,9,0
8077,43,1,yes,3,0,38237,9,0
8078,79,1,no,2,1,35665,9,6
8079,61,3,no,3,1,32499,9,0
8080,77,2,no,1,1,34177,9,23
8081,51,2,no,3,1,30103,9,0
8082,41,1,no,4,0,31479,9,0
8083,56,2,no,1,0,37242,9,0
8084,52,1,no,3,0,33799,9,0
8085,42,1,no,1,1,35134,9,0
8086,67,2,no,1,0,39450,9,0
8087,75,2,no,0,1,34430,9,26
8088,26,3,no,4,1,33557,9,0
8089,51,3,no,1,1,34881,9,0
8090,30,3,no,2,0,35269,9,0
8091,57,3,no,1,0,32180,9,0
8092,39,1,yes,2,0,36031,9,0
8093,56,2,no,2,0,35113,9,0
8094,62,1,no,2,1,32504,9,0
8095,68,2,no,2,1,36581,9,0
8096,76,1,no,4,1,35398,9,9
8097,61,2,no,0,1,31500,9,0
8098,73,2,no,4,0,33981,9,29
8099,66,2,no,3,1,36019,9,0
8100,32,3,no,2,0,35692,9,0
8101,59,1,no,1,0,35309,9,0
8102,38,2,no,0,1,30743,9,0
8103,34,2,no,1,0,36187,9,0
8104,70,2,no,1,1,31411,9,0
8105,36,1,yes,3,0,36253,9,0
8106,49,1,no,1,0,39158,9,0
8107,58,1,no,3,0,31032,9,0
8108,46,1,no,3,1,33156,9,0
8109,74,1,no,0,1,35471,9,0
8110,66,2,no,0,1,32873,9,0
8111,39,3,no,1,0,35121,9,0
8112,52,2,no,0,1,35689,9,0
8113,39,2,no,1,1,35414,9,0
8114,29,2,no,0,1,30140,9,0
8115,39,3,no,3,0,32413,9,0
8116,43,2,no,0,0,37578,9,0
8117,49,3,no,4,0,31623,9,0
8118,77,2,no,0,1,36092,9,23
8119,59,2,no,1,0,34476,9,0
8120,34,2,no,1,0,34678,9,0
8121,64,2,yes,2,1,37162,9,0
8122,53,2,no,1,0,36655,9,0
8123,59,1,no,2,0,38389,9,0
8124,42,1,no,0,0,32117,9,0
8125,58,1,no,3,1,37125,9,0
8126,79,2,no,2,1,34137,9,22
8127,72,2,no,3,1,36374,9,0
8128,72,2,no,2,0,32490,9,0
8129,38,1,no,0,0,34249,9,0
8130,46,2,no,0,1,37277,9,0
8131,58,1,no,0,0,34443,9,0
8132,37,1,no,1,0,39543,9,0
8133,59,2,no,3,1,32581,9,0
8134,74,1,no,4,1,30629,9,0
8135,53,2,no,0,0,37217,9,0
8136,58,3,no,1,1,33184,9,0
8137,56,3,no,1,0,31482,9,0
8138,30,1,no,3,0,35190,9,0
8139,61,3,yes,1,1,39433,9,0
8140,74,2,no,2,1,36307,9,27
8141,55,2,no,1,1,33276,9,0
8142,74,2,no,0,0,31564,9,0
8143,80,3,yes,2,1,32246,9,1
8144,26,2,no,3,1,37752,9,0
8145,70,3,no,0,1,30680,9,0
8146,37,2,no,2,0,34921,9,0
8147,80,2,no,0,0,37934,9,21
8148,47,3,no,3,1,36333,9,0
8149,60,3,no,1,1,34742,9,0
8150,41,3,no,0,1,31401,9,0
8151,39,2,no,0,0,35427,9,0
8152,46,1,no,0,1,30870,9,0
8153,68,2,no,0,0,39777,9,0
8154,73,2,no,0,1,37923,9,0
8155,48,2,no,1,0,30150,9,0
8156,58,2,no,2,1,37650,9,0
8157,39,1,no,4,0,30080,9,0
8158,30,2,no,2,1,38721,9,0
8159,69,2,no,0,1,33453,9,0
8160,36,2,no,2,0,31322,9,0
8161,61,1,yes,0,0,34476,9,0
8162,56,3,no,0,1,35288,9,0
8163,48,2,no,3,1,36041,9,0
8164,48,3,no,0,0,33019,9,0
8165,80,2,no,1,1,33689,9,21
8166,59,1,no,2,0,39381,9,0
8167,48,2,no,2,1,35019,9,0
8168,56,3,no,1,1,36904,9,0
8169,56,2,no,2,0,34769,9,0
8170,31,2,no,4,0,34202,9,0
8171,47,2,no,3,0,39494,9,0
8172,57,2,no,3,1,37097,9,0
8173,36,2,no,1,1,32755,9,0
8174,39,2,no,0,1,33748,9,0
8175,35,2,no,3,1,36360,9,0
8176,29,2,no,1,1,38651,9,0
8177,49,1,no,0,0,38338,9,0
8178,40,2,yes,0,1,35763,9,0
8179,39,2,no,1,1,36972,9,0
8180,37,2,no,1,0,33958,9,0
8181,57,2,no,3,1,33480,9,0
8182,79,2,no,1,1,35223,9,22
8183,46,2,no,0,0,32445,9,0
8184,70,2,no,3,1,30389,9,0
8185,31,2,no,1,1,35328,9,0
8186,67,2,no,0,1,36856,9,0
8187,63,1,no,0,0,30492,9,0
8188,60,3,no,1,1,34445,9,0
8189,77,2,no,1,1,38027,9,23
8190,52,3,no,0,0,31079,9,0
8191,37,1,no,0,1,34138,9,0
8192,36,2,yes,1,0,38329,9,0
8193,69,3,no,0,0,38378,9,0
8194,77,2,no,0,1,31654,9,23
8195,38,3,no,3,0,30634,9,0
8196,47,3,no,1,0,31491,9,0
8197,56,3,no,3,1,35096,9,0
8198,65,3,no,2,0,36549,9,0
8199,38,1,no,1,0,33971,9,0
8200,27,2,no,1,1,35601,9,0
8201,66,2,no,2,1,34794,9,0
8202,42,2,no,1,0,38869,9,0
8203,58,1,no,3,0,33080,9,0
8204,41,3,no,0,1,33943,9,0
8205,39,2,no,3,0,39322,9,0
8206,44,3,no,1,1,31880,9,0
8207,80,2,no,3,1,32429,9,21
8208,51,1,yes,1,0,37365,9,0
8209,67,1,no,2,1,35649,9,0
8210,74,1,no,0,1,37816,9,0
8211,31,3,no,0,1,38580,9,0
8212,61,2,no,2,1,34132,9,0
8213,74,3,no,3,1,33465,9,12
8214,68,1,yes,0,1,33335,9,0
8215,79,1,no,1,1,35769,9,7
8216,36,2,no,2,1,36290,9,0
8217,27,2,no,0,1,39072,9,0
8218,47,1,no,3,1,31894,9,0
8219,32,3,no,1,0,38300,9,0
8220,49,3,no,1,0,35606,9,0
8221,28,2,no,0,1,37985,9,0
8222,57,2,no,1,1,34936,9,0
8223,68,2,no,3,1,32157,9,0
8224,44,2,no,0,0,31101,9,0
8225,56,2,no,0,0,30592,9,0
8226,71,2,no,1,1,38242,9,0
8227,64,3,no,0,0,34980,9,0
8228,60,1,no,0,0,36143,9,0
8229,61,3,no,0,0,34704,9,0
8230,54,2,no,1,0,35249,9,0
8231,48,1,no,2,1,31180,9,0
8232,51,3,no,3,0,31349,9,0
8233,77,3,no,3,0,32860,9,8
8234,28,2,no,2,1,30503,9,0
8235,50,1,no,3,0,32662,9,0
8236,57,2,no,1,1,31561,9,0
8237,32,3,no,2,1,30722,9,0
8238,60,3,yes,1,1,33085,9,0
8239,40,1,no,2,0,38356,9,0
8240,74,2,no,2,0,35287,9,0
8241,33,3,no,0,0,37956,9,0
8242,77,2,no,1,1,31802,9,23
8243,45,2,no,0,1,34825,9,0
8244,71,1,no,1,1,37011,9,0
8245,64,3,yes,2,1,35364,9,0
8246,74,3,no,0,0,33569,9,12
8247,25,3,no,1,1,33276,9,0
8248,25,3,no,2,1,37333,9,0
8249,36,1,no,2,1,34392,9,0
8250,26,2,yes,3,0,39803,9,0
8251,47,2,no,2,0,39645,9,0
8252,26,2,no,0,1,31173,9,0
8253,29,2,no,4,0,34896,9,0
8254,69,3,no,0,1,33127,9,0
8255,29,2,no,1,1,36270,9,0
8256,41,3,no,0,0,30059,9,0
8257,59,2,no,1,1,36169,9,0
8258,80,2,yes,1,0,39495,9,16
8259,57,2,no,1,0,34571,9,0
8260,75,2,no,1,1,37578,9,26
8261,72,1,no,0,0,30274,9,0
8262,42,1,no,0,1,36430,9,0
8263,69,1,no,4,0,38761,9,0
8264,49,2,no,0,1,34834,9,0
8265,76,2,no,2,1,33040,9,25
8266,48,2,no,2,1,33201,9,0
8267,45,3,no,1,1,38275,9,0
8268,58,3,no,0,1,32939,9,0
8269,46,2,no,0,1,34161,9,0
8270,61,1,no,3,1,32643,9,0
8271,64,2,no,3,1,32925,9,0
8272,41,1,no,1,0,38433,9,0
8273,31,2,no,1,0,35311,9,0
8274,63,2,no,3,0,39353,9,0
8275,47,3,no,2,1,33768,9,0
8276,36,3,no,3,1,34171,9,0
8277,74,2,no,0,1,31029,9,0
8278,37,3,no,1,1,35379,9,0
8279,80,1,no,2,0,34072,9,6
8280,66,3,no,4,1,30674,9,0
8281,43,3,no,3,1,38935,9,0
8282,29,1,no,2,1,36656,9,0
8283,76,2,no,0,1,31891,9,24
8284,49,2,no,2,0,32873,9,0
8285,47,3,no,0,0,38226,9,0
8286,60,2,no,0,0,32866,9,0
8287,64,3,no,1,0,31726,9,0
8288,39,1,no,0,0,35594,9,0
8289,53,2,no,2,0,39788,9,0
8290,46,1,no,1,0,37112,9,0
8291,46,2,no,1,1,31456,9,0
8292,55,3,no,2,0,37653,9,0
8293,42,3,no,0,0,37156,9,0
8294,37,3,no,0,1,38048,9,0
8295,79,3,no,1,0,31558,9,7
8296,35,3,no,4,0,31953,9,0
8297,75,3,no,3,1,30947,9,11
8298,54,2,no,0,1,30258,9,0
8299,69,1,no,3,1,35009,9,0
8300,58,2,no,2,1,31064,9,0
8301,80,2,no,1,0,32260,9,21
8302,57,2,no,3,0,32594,9,0
8303,62,3,no,0,1,33198,9,0
8304,37,2,no,3,0,32308,9,0
8305,63,2,no,1,1,39998,9,0
8306,54,1,no,1,1,35325,9,0
8307,69,3,no,2,1,37144,9,0
8308,27,1,no,0,0,34752,9,0
8309,28,1,no,1,0,36988,9,0
8310,64,3,no,2,1,37850,9,0
8311,30,3,no,2,0,33865,9,0
8312,60,1,no,1,0,35571,9,0
8313,26,2,no,3,0,31594,9,0
8314,28,2,no,1,0,30754,9,0
8315,43,2,no,2,0,37124,9,0
8316,79,2,no,3,0,37763,9,22
8317,73,2,no,0,0,31184,9,0
8318,73,2,no,0,1,30107,9,0
8319,49,2,no,0,1,32577,9,0
8320,29,3,no,1,0,35323,9,0
8321,34,2,no,1,0,31521,9,0
8322,61,2,no,1,0,39550,9,0
8323,51,2,no,2,1,34410,9,0
8324,50,3,no,1,0,32344,9,0
8325,32,3,no,4,0,38423,9,0
8326,51,2,no,0,1,34998,9,0
8327,56,2,no,0,1,39173,9,0
8328,26,1,no,1,1,37165,9,0
8329,65,2,no,3,1,37546,9,0
8330,63,2,no,4,0,38459,9,0
8331,34,2,no,0,0,35053,9,0
8332,40,2,no,2,0,35181,9,0
8333,43,1,no,1,0,31558,9,0
8334,40,2,no,2,0,38742,9,0
8335,81,2,no,2,1,33240,9,20
8336,66,2,no,3,0,36839,9,0
8337,26,1,yes,0,0,37016,9,0
8338,26,2,no,2,1,34744,9,0
8339,31,2,no,0,0,39522,9,0
8340,40,3,no,1,1,33699,9,0
8341,51,1,no,4,1,32752,9,0
8342,53,2,no,0,1,33066,9,0
8343,75,3,no,1,0,38792,9,11
8344,77,3,no,1,1,36598,9,8
8345,51,3,no,1,1,36889,9,0
8346,78,3,no,0,1,38462,9,7
8347,48,1,no,2,1,36801,9,0
8348,44,2,no,1,1,33548,9,0
8349,69,2,no,0,1,35449,9,0
8350,61,1,no,2,1,37300,9,0
8351,78,2,no,4,1,37357,9,22
8352,30,3,no,0,0,38918,9,0
8353,66,3,no,1,0,35579,9,0
8354,41,2,no,1,1,35911,9,0
8355,59,2,no,1,1,39637,9,0
8356,32,3,no,1,0,39408,9,0
8357,34,3,no,2,0,34219,9,0
8358,27,1,no,2,0,39324,9,0
8359,61,1,no,0,0,39857,9,0
8360,46,2,no,0,0,32281,9,0
8361,65,1,no,0,0,35889,9,0
8362,64,1,no,0,0,30077,9,0
8363,25,2,yes,2,0,30367,9,0
8364,47,1,no,3,0,38838,9,0
8365,75,1,no,1,1,32808,9,11
8366,66,2,no,1,1,38389,9,0
8367,48,2,no,1,1,31795,9,0
8368,57,2,no,2,1,35832,9,0
8369,59,2,no,0,0,30978,9,0
8370,64,1,no,1,1,33746,9,0
8371,69,2,no,0,0,35300,9,0
8372,60,3,no,2,0,37781,9,0
8373,29,1,no,0,1,30981,9,0
8374,45,2,yes,0,0,39008,9,0
8375,42,1,no,1,0,31210,9,0
8376,72,2,no,0,1,35545,9,0
8377,54,3,no,0,0,33204,9,0
8378,64,1,no,0,0,33703,9,0
8379,63,2,no,0,0,39940,9,0
8380,70,2,no,0,0,32859,9,0
8381,56,2,no,2,0,35588,9,0
8382,40,3,no,1,1,35330,9,0
8383,48,2,no,2,1,34747,9,0
8384,40,1,no,0,1,37344,9,0
8385,68,3,no,0,1,32346,9,0
8386,44,2,no,1,0,32824,9,0
8387,31,1,no,1,0,33034,9,0
8388,57,2,no,3,0,36987,9,0
8389,59,2,no,0,1,34766,9,0
8390,50,2,no,0,1,34141,9,0
8391,62,2,no,0,0,31608,9,0
8392,39,3,no,2,1,35442,9,0
8393,72,2,no,3,0,33315,9,0
8394,31,3,no,3,0,33321,9,0
8395,38,3,no,1,0,39846,9,0
8396,66,1,no,1,0,39469,9,0
8397,32,3,no,4,0,36082,9,0
8398,31,3,no,2,1,31749,9,0
8399,33,1,no,0,0,39118,9,0
8400,44,1,no,0,1,34276,9,0
8401,36,2,no,3,1,39797,9,0
8402,65,1,no,0,0,31518,9,0
8403,62,2,no,2,1,35426,9,0
8404,74,2,no,1,1,33826,9,27
8405,30,2,no,3,0,37411,9,0
8406,39,3,no,0,1,38082,9,0
8407,53,2,no,2,1,31510,9,0
8408,32,2,no,2,0,36091,9,0
8409,55,2,no,1,0,38304,9,0
8410,66,2,no,2,0,32029,9,0
8411,77,2,no,4,1,32788,9,23
8412,56,2,no,2,1,36496,9,0
8413,49,1,no,2,1,37818,9,0
8414,36,3,no,0,0,31611,9,0
8415,75,2,no,0,0,36627,9,26
8416,29,1,no,3,0,32416,9,0
8417,79,2,no,1,0,38705,9,21
8418,60,1,no,4,1,33947,9,0
8419,37,2,no,1,1,31388,9,0
8420,29,2,no,0,0,33586,9,0
8421,62,2,no,2,0,36154,9,0
8422,69,1,no,1,1,32282,9,0
8423,40,2,no,0,0,34674,9,0
8424,35,1,no,0,0,34702,9,0
8425,81,2,no,4,0,38218,9,20
8426,44,2,no,0,1,31996,9,0
8427,42,3,no,0,0,35951,9,0
8428,75,2,no,0,0,32047,9,26
8429,42,1,no,0,0,30751,9,0
8430,79,3,no,2,1,37908,9,7
8431,80,3,no,2,0,30656,9,6
8432,52,2,no,0,0,36424,9,0
8433,53,2,no,3,0,35365,9,0
8434,39,3,no,3,0,38350,9,0
8435,36,3,no,2,0,31534,9,0
8436,80,3,no,3,1,35888,9,6
8437,39,2,no,0,0,35720,9,0
8438,61,2,no,0,0,39181,9,0
8439,35,3,no,2,0,33426,9,0
8440,57,1,no,3,0,36243,9,0
8441,60,2,no,4,1,37768,9,0
8442,74,3,no,0,1,35026,9,0
8443,63,2,no,3,1,30728,9,0
8444,62,1,no,0,0,30250,9,0
8445,64,2,no,3,0,32912,9,0
8446,33,3,no,1,1,31423,9,0
8447,67,3,no,1,0,35386,9,0
8448,26,2,no,1,0,38083,9,0
8449,42,2,no,0,0,39250,9,0
8450,35,3,no,2,1,38726,9,0
8451,73,1,no,1,0,38807,9,0
8452,44,3,no,0,0,36129,9,0
8453,46,1,no,1,0,39128,9,0
8454,66,3,no,1,1,38331,9,0
8455,49,1,no,1,1,35155,9,0
8456,56,3,no,0,0,37733,9,0
8457,73,2,no,1,0,39252,9,0
8458,57,2,no,4,0,32954,9,0
8459,35,3,no,4,1,30056,9,0
8460,53,2,no,2,1,37643,9,0
8461,69,2,no,1,0,37388,9,0
8462,51,3,no,2,1,39986,9,0
8463,56,3,no,3,1,36550,9,0
8464,38,3,no,3,1,39537,9,0
8465,43,3,no,0,0,32020,9,0
8466,38,1,no,0,0,31039,9,0
8467,51,1,no,0,0,38339,9,0
8468,44,2,no,0,0,39329,9,0
8469,58,1,no,0,0,39151,9,0
8470,36,2,no,1,1,35137,9,0
8471,27,3,no,2,0,32638,9,0
8472,68,2,no,0,1,34624,9,0
8473,75,2,no,2,0,31696,9,26
8474,45,3,no,1,1,37764,9,0
8475,45,2,no,0,0,36699,9,0
8476,25,3,no,2,1,34769,9,0
8477,72,3,no,0,0,34921,9,0
